Season,Lg,Tm,year,W,L,Age,Wt.,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oFT,oFTA,oFT%,oORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oPTS,Playoffs
1991-92,NBA,LAL,8,0.155822256,-0.155822256,0.792748367,-0.06860448,-1.321288138,-0.876056033,-0.951252849,-1.130094619,-0.974513267,-2.157244073,-0.639610628,-0.005170993,-0.917024051,0.548519327,0.511517733,0.323015883,-0.207716317,-1.768771354,-1.573853017,-1.014465923,0.553977652,-0.531878862,-1.859701179,-1.968786,-1.024930157,0.188921768,-0.345654567,0.570267447,-1.435609839,-0.391630225,-1.979655154,0.368203855,-0.172171301,0.866780677,-1.876338513,-1.819693616,0.281954416,0.712991465,-0.138519137,0.197509892,1.056590519,-1.898670273,-1.114413422,-0.19350429,0.052522576,-0.891188204,1
1991-92,NBA,MIA,8,-0.233733384,0.233733384,-1.962248438,0.394475752,-0.83919652,-0.486377073,-0.661367662,0.632363415,0.686368148,0.612837904,-1.022313939,-0.759101779,-0.596164661,1.120134203,0.78590804,1.334195996,0.103858155,-0.293928182,-0.214044011,-1.300209677,-0.430061598,-0.869778374,1.030788321,-0.023311782,-0.065651138,0.9913086,-0.018192344,1.53724264,0.220863053,-0.274141157,0.814820037,0.986037438,0.074658351,1.514865923,0.118559853,0.209145791,-0.746798085,-0.622322032,0.119413055,-0.176719379,0.376107451,0.335918587,-0.020262062,0.360621641,1.391848191,0.907627605,1
1991-92,NBA,MIL,8,-0.779111281,0.779111281,2.134926298,-0.300144595,-0.410670639,0.254012951,-0.719344699,2.174514195,2.041297724,1.610067416,-1.309341422,-1.12210549,-0.596164661,-0.386850469,-0.448848341,0.028088351,1.116475189,-1.979463236,-0.780631097,0.046868021,1.833228676,-1.376627641,0.783032078,0.548886517,-0.065651138,0.418175148,-1.24617568,1.909156177,0.552157632,-0.274141157,1.830992833,0.312037166,-1.159489908,1.802903811,-0.113405073,0.040075841,-1.364049585,-0.065941408,-0.654383519,-0.55094865,0.690176559,0.335918587,0.390044697,1.389712654,-0.420180582,0.323596498,0
1991-92,NBA,MIN,8,-2.025689331,2.025689331,-0.549429564,1.089096098,-0.142841962,0.838531391,-0.835298774,-1.130094619,-1.236757701,-0.199719476,0.364985564,1.390997128,-1.077453745,-1.789905163,-1.866531593,-0.646031725,-0.129822699,-2.049693863,-1.687170434,0.087688558,-1.118889072,0.735244308,-1.199017865,0.320007198,-1.004076265,0.475488494,-0.222856233,0.942180983,-1.435609839,-2.03647717,1.170480516,0.705203991,0.486041104,0.650752261,0.44331075,0.614913673,-1.569800086,1.825752712,1.022175723,1.507312339,0.533142005,-0.847099045,2.031271736,-0.589308526,-1.444370758,0.510486453,0
1991-92,NBA,NYK,8,0.779111281,-0.779111281,0.08633893,0.162935636,-0.464236374,-1.031927616,0.266264936,-0.028558348,-0.056657748,-0.015047344,-0.400421058,-0.703255054,0.312936944,-1.010430333,-0.768970365,-1.025224267,0.103858155,0.759531227,0.635836617,0.61835553,-0.922081223,-0.700828618,-0.373163722,0.548886517,-0.774683456,-2.10361204,-2.187629571,-1.066152112,-1.104315261,-0.274141157,-1.827229234,-1.878463719,-2.105670239,-0.861446647,0.025773883,-0.06136613,0.796330666,-2.180187777,-1.299213996,-1.860751097,-1.455962346,-0.584206237,-0.977644502,-0.272665137,-0.183829003,-1.778915487,2
1991-92,NBA,SEA,8,0.467466769,-0.467466769,0.08633893,0.162935636,-0.035710492,-0.174633905,0.092333824,-0.028558348,0.118171874,-0.310522755,-0.017717747,-0.20063453,0.205983814,0.704414293,0.420054298,1.039268463,0.960687953,-1.277156963,-0.27070272,-0.647081096,0.849189426,-0.025029594,0.452690421,0.892205497,0.247157238,-0.842718446,-1.491772348,0.198353911,-0.110431525,-0.039163022,0.306733639,-0.867463311,-1.48859611,0.21869543,1.046419559,1.122123524,-0.849673335,-0.733598156,-1.363697044,-1.299407191,-1.141893238,-0.189867027,0.390044697,0.439782488,0.288874155,-0.143628387,2
1991-92,NBA,ORL,8,-1.558222562,1.558222562,-0.408147676,1.089096098,-1.053459461,-0.291537593,-1.125183961,-0.138711975,-0.100365154,-0.05198177,-0.878800197,-0.144787806,-1.077453745,0.184764406,0.465786015,-0.519634211,-0.051929081,-0.645081318,-0.553996263,-1.055286459,-0.823677298,-0.869778374,1.113373735,1.063864987,-0.774683456,0.303548458,-0.591251234,1.01656369,0.220863053,-0.274141157,1.119671876,0.255870476,-0.501277503,0.938790149,0.953633588,1.020681554,-0.849673335,-0.956150406,0.312862198,-0.176719379,0.533142005,1.256043412,1.347427137,-0.035182595,0.682793453,0.744098895,0
1991-92,NBA,PHI,8,-0.467466769,0.467466769,0.298261761,-0.06860448,-1.267722402,-1.889221328,-0.081597288,0.301902534,0.293001497,0.317362493,-1.261503508,-1.540955927,0.045554119,0.600484316,0.420054298,0.702208426,-1.142439734,-0.785542573,-1.4605356,-1.259389141,-0.233253748,0.312869918,-0.373163722,-1.682686851,-0.712121781,0.475488494,-0.1000579,0.793415568,-0.773020682,-0.15665209,-1.217525556,0.592870612,-0.048756475,0.938790149,-1.597980602,-1.718251646,1.722207917,-0.065941408,-0.33196828,-0.270276697,1.370659627,-0.32131343,-0.020262062,-0.905951915,-0.577748302,-0.494047052,0
1991-92,NBA,PHO,8,0.934933537,-0.934933537,-0.125583902,-0.300144595,1.089169948,0.254012951,1.135920497,0.301902534,-0.14407256,2.053280532,0.891202617,0.301985993,0.847702593,1.276029169,1.151761783,0.74434093,-0.830865262,1.321376245,0.465860491,0.985740356,-0.430061598,1.326568454,-0.373163722,0.205567538,1.414975175,0.303548458,1.578185993,-0.991769405,-1.104315261,-0.62660836,-1.217525556,0.480537234,1.761327637,-1.077475063,0.072166868,0.073889831,-0.335297085,0.60171534,-0.460934375,-0.083162061,-0.618444724,-0.847099045,0.663582537,-0.19350429,0.997928892,0.206790277,2
1991-92,NBA,POR,8,1.24657805,-1.24657805,0.651466479,1.783716445,0.607078331,0.916467183,0.034356787,1.623746059,1.691638478,0.686706757,-0.161231489,-0.451944792,0.312936944,1.276029169,1.517615525,-0.182574173,1.116475189,1.251145618,1.825669497,0.291791239,0.553977652,-0.447403984,0.535275835,1.121084817,1.268997933,-0.957345136,-0.059125122,-1.363682941,1.546041368,2.545596464,-1.420760116,-1.204463447,-0.953798531,-0.861446647,0.768061647,0.750169633,-0.026671334,-1.06742653,-0.525417423,-0.831620603,-0.199685914,-0.32131343,-0.293799902,0.914747571,1.313064331,-0.283795853,4
1991-92,NBA,SAC,8,-0.934933537,0.934933537,-1.467761832,-0.300144595,-0.249973433,0.137109263,-0.371482475,0.412056161,0.249294091,1.019116594,-0.400421058,-0.088941081,-0.489211531,-0.282920492,-0.128726316,-0.477501706,-1.142439734,-0.434389436,-1.177242057,-0.238875733,0.258765877,1.664467966,0.865617492,-0.423850592,-0.21162838,1.220561981,1.291656548,0.49588474,-0.110431525,-0.15665209,0.0018818,1.210704195,1.349944884,0.506733318,0.396917765,0.445843722,-0.746798085,1.825752712,1.860455344,2.115434904,0.794866262,1.781829027,1.347427137,0.756425877,-0.105045144,1.164601292,0
1991-92,NBA,SAS,8,0.467466769,-0.467466769,0.08633893,-0.531684711,-0.035710492,-0.330505489,0.208287899,-1.240248246,-1.193050296,-1.233883414,0.460661392,0.49744953,0.045554119,-0.075060537,0.328590862,-0.940959258,0.493326245,1.251145618,1.372399829,0.006047485,0.258765877,1.579993088,0.370105006,-0.194971272,-0.274190055,-1.186598517,-0.304721789,-1.512448355,1.546041368,1.018238586,0.814820037,-1.429130204,-0.706968879,-1.581541366,-0.391762985,-0.534761991,1.104956416,-0.956150406,-0.33196828,-0.644505967,-0.775479278,0.730257798,0.116506857,-0.19350429,-0.105045144,-1.101439403,1
1991-92,NBA,UTA,8,1.090755794,-1.090755794,0.934030254,2.478336792,-0.035710492,-1.421606576,1.135920497,-0.689480111,-0.887098456,0.723641183,0.269309736,-0.451944792,0.901179158,1.899609033,1.700542396,1.249930987,-0.752971644,1.180914991,0.409201783,0.904099284,0.061958027,-0.025029594,-0.125407479,-0.538290252,0.62252729,-0.67077841,0.063673212,-0.991769405,1.214746789,1.018238586,0.306733639,-0.811296622,-0.254447851,-1.005465591,-0.716513882,-0.534761991,-1.261174335,-0.399769782,-1.170247901,-1.018735238,-0.513755022,-0.978545448,0.116506857,-0.668469373,1.313064331,-0.797743227,3
1991-92,NBA,WSB,8,-1.24657805,1.24657805,-0.761352395,-2.615545751,-0.142841962,0.643691911,-0.661367662,-0.799633738,-0.493731805,-1.972571941,0.221471822,0.776683154,-0.542688096,-0.906500356,-1.272019261,0.82860594,-1.064546116,-0.504620064,-1.177242057,0.006047485,0.061958027,-0.362929106,-0.207992894,0.205567538,-0.607852323,0.303548458,0.063673212,0.421502032,0.220863053,-0.391630225,1.119671876,0.312037166,0.198073177,0.290704902,0.164952839,0.209145791,-0.643922835,0.267886966,1.795972297,1.413755021,-0.670789576,0.07302578,-0.020262062,0.518943335,-1.286803039,0.346957743,0
1990-91,NBA,ATL,7,0.157206739,-0.157206739,1.168466286,-2.28771546,-0.262707097,0.185655824,-0.581722068,1.103688835,1.204460489,0.250498966,-0.745249792,-0.500642245,-0.343092667,1.575535526,1.28532393,1.231927111,0.677837082,0.124785707,0.533846131,-1.112503607,0.276055518,-0.689279768,-0.846577576,-0.777740362,0.629763254,0.980448429,0.228321902,1.292828985,1.120764976,0.517737405,1.51958452,0.850832017,0.127667354,1.316656439,-0.683916613,-0.723961138,0.206180983,-0.932060266,0.569686308,0.130396666,1.811290979,-0.219294027,-0.889872484,-0.220009673,1.09367008,0.441584765,1
1990-91,NBA,BOS,7,1.179050543,-1.179050543,0.652333938,-0.822026568,1.770645817,0.165027399,2.036027155,-1.095543529,-1.157798581,0.009901135,2.204036614,0.869672351,1.811210249,-0.55824738,-1.434922201,2.056605587,-0.409386755,2.034007048,1.172686928,0.853593674,-0.337762046,1.742781232,0.048203706,-1.22034202,0.935648262,0.161723454,1.421487974,-1.457767731,0.065160756,0.40500426,-0.386268561,0.154696729,1.354572256,-1.508922356,-0.471666629,-0.670038516,2.061809926,0.618428615,-1.10322937,-0.711512244,0.126676927,0.491218621,-0.680033557,-1.525561567,-1.986461988,-0.101857256,2
1990-91,NBA,NJN,7,-1.179050543,1.179050543,-0.63799693,0.224894068,-0.451856205,0.783880147,-1.672450911,-0.325812202,-0.016040031,-1.059422558,-0.317127572,0.869672351,-1.635674416,-0.512847743,-0.198446687,-0.864130682,1.885863567,-0.380596412,0.973049179,-1.65864174,0.451431965,2.165748362,1.105672494,0.304174803,-0.611770018,-0.111184871,0.199913186,-0.409921363,-2.046047683,-1.962391778,-0.650970378,0.201105748,0.711907783,-0.58896647,0.766458276,0.67802705,0.79216907,2.04964912,0.709095947,1.240185684,-1.813181677,1.793825142,1.418355706,1.085542221,-0.044639597,0.194565665,0
1990-91,NBA,CHH,7,-1.179050543,1.179050543,-1.089612734,-0.612642441,-0.593718036,-0.288797949,-0.418112741,-0.765658674,-0.803459721,-0.016831957,-0.269558437,0.149676546,-0.612380531,-0.149650653,-0.363310089,0.510333445,-0.892597348,-1.391360652,-1.542386461,-0.074841153,0.626808412,-1.640955812,-0.277171306,0.254996841,-0.629763254,0.116238733,-0.822800591,1.227338587,-1.342311537,-1.173259765,-0.227447471,0.247514768,-0.54420914,1.250945304,0.589583289,0.516259182,0.694504389,0.022086738,0.662626068,0.551351121,0.688214944,-0.456131576,0.683919464,0.693876653,-0.446395954,0.276905365,0
1990-91,NBA,CHI,7,1.572067391,-1.572067391,-0.186381126,0.015509941,1.3923476,-0.061885275,1.926954271,-0.43577382,-0.764088736,1.373288845,1.585637851,0.381933257,1.64963753,-0.785245561,-0.899116145,-0.142537015,0.013422515,-0.380596412,-0.264704866,1.235890367,1.240625977,0.05091271,-1.334640094,-0.876096286,0.665749725,-0.702486242,-0.908026739,0.048511423,0.065160756,0.517737405,-0.862731832,-0.727074636,-1.099237548,0.265278282,-0.825416602,-0.885729006,0.499175026,-1.170597016,-1.335578769,-1.515152568,-0.077518715,-1.048225449,-1.09971141,0.693876653,-0.58031474,-0.875850437,5
1990-91,NBA,CLE,7,-0.628826956,0.628826956,-0.25089767,-0.822026568,-0.782867145,-0.742623297,0.018178796,-0.325812202,-0.527862829,0.51782989,-0.602542386,-0.523867916,-0.127662375,-0.467448107,-0.569389341,0.029271,-1.013399997,-0.49290355,-1.023328313,1.399731807,-0.68851494,0.262396275,-0.358515059,-1.367875906,-0.827688847,0.389147058,-0.11258269,0.768905801,-0.990443464,-1.06052662,0.143135072,0.525968883,0.156879375,0.659545091,-1.214541573,-1.209264742,-0.086813061,-0.693523515,-0.034422131,-0.252289202,0.739263855,0.135962297,-0.470194631,-0.676952836,-0.044639597,-0.348876356,0
1990-91,NBA,DAL,7,-1.021843804,1.021843804,2.200730981,1.481198832,-0.830154422,-0.660109598,-0.199966973,0.114034271,0.062701938,0.197032782,-0.887957199,-0.779350298,-0.181519948,-1.330041197,-1.517353902,-0.108175412,-1.19460397,-0.268289275,-0.983400764,-1.385572674,-1.302332504,-0.477796203,-1.253296341,-0.384316666,-1.151567092,-0.247639034,-0.709165727,0.506944209,-0.286707317,-0.045928318,-0.809791468,-0.216575425,-0.719481269,0.659545091,-0.224041648,0.030955578,-2.43076541,-0.454986764,0.523216428,0.283471013,-0.026469805,-0.8113879,-0.365275168,-1.329728783,-0.982071096,-0.299472536,0
1990-91,NBA,DEN,7,-1.65067076,1.65067076,-0.4444473,-0.822026568,2.952827744,4.31134081,-1.890596679,1.543535307,2.26747707,-0.84555782,2.299174885,3.517398857,-1.474101697,-0.149650653,-0.116014986,-0.039452206,2.731482106,0.910935671,2.450368523,-0.129454967,1.59137887,-0.266312638,0.129547459,2.025403474,2.447080071,3.80050112,2.813515059,2.471656149,0.417028829,-1.173259765,3.478377964,3.821009246,3.194929608,2.105190056,2.712083127,2.565318842,0.987498432,1.334038868,3.776108023,3.536300894,2.883318102,0.72805617,1.20851678,1.673040573,-0.446395954,4.031595689,0
1990-91,NBA,DET,7,0.707430326,-0.707430326,2.136214438,0.85304645,-1.113878084,-0.701366448,-0.527185626,-0.765658674,-0.685346767,-0.444561434,-0.792818928,-0.361288218,-0.666238104,-0.331249198,-0.363310089,-0.039452206,0.436231785,0.349399983,0.533846131,-1.33095886,-2.354591185,-0.795021551,-1.334640094,-0.187604817,-1.11558062,-1.885088983,-1.419383627,-1.392277333,-1.342311537,-1.173259765,-0.439208925,-1.748073058,-1.157661591,-1.574633491,-0.33016664,-0.373464091,0.499175026,-2.12474402,-0.73147033,-1.24727246,-1.813181677,-1.758738097,-1.834147652,-1.525561567,0.691913723,-1.567503917,3
1990-91,NBA,GSW,7,0.235810109,-0.235810109,-0.4444473,-0.193874187,1.014049384,0.495082198,0.563543217,1.103688835,1.046976551,0.598029167,0.539116868,-0.059354494,0.841773937,2.301929706,2.398151893,0.647779857,-0.228182782,-0.661364257,-0.624052815,-0.51175166,1.06524953,-0.689279768,0.454922471,1.828691626,1.853303289,0.843994266,0.682861358,0.506944209,1.472633049,1.419602562,0.090194709,0.66519594,0.361363526,0.725256226,1.615458211,1.675595569,-0.672801148,2.168917496,0.430276668,1.04884275,0.841361676,0.372799846,0.054402685,1.738318168,2.499817328,1.429661166,2
1990-91,NBA,HOU,7,0.864637065,-0.864637065,0.071685048,-1.031410696,0.068303843,0.350683224,-0.418112741,1.763458544,1.952509194,0.143566597,-0.697680657,-0.756124627,0.087767917,-0.649046652,-0.44574179,-0.795407476,0.919442379,0.742474965,1.132759378,-0.83943454,0.977561306,-0.266312638,0.861641235,-0.138426855,0.071972943,-0.293123754,0.569226494,-1.195806139,-0.286707317,0.517737405,-1.339195102,-0.262984444,0.44899959,-1.114655548,-0.613166619,-0.670038516,0.596839708,1.334038868,0.151457388,0.589619708,-0.383812179,0.135962297,-0.889872484,0.824431842,-0.915111704,-0.513555756,1
1990-91,NBA,IND,7,0,0,-0.508963843,0.434278195,0.352027505,-0.391940074,0.999834755,0.77380398,0.771379659,0.464363705,-0.031712759,-0.895478654,1.326492093,1.439336617,0.955597126,1.609904746,-0.952998673,-0.155982137,-0.743835464,1.017435114,-0.513138493,-0.900763333,0.373578718,1.140200158,0.971634734,1.02593315,0.512409062,1.030867393,0.065160756,0.292271115,-0.809791468,1.082877113,0.44899959,1.250945304,0.4480833,0.67802705,-2.137771366,0.856965366,-0.499120931,-0.137483442,0.228774749,0.372799846,-0.994791947,-0.415842457,1.09367008,0.952090906,1
1990-91,NBA,LAC,7,-0.786033695,0.786033695,-1.347678908,0.224894068,0.021016565,0.412568499,-0.581722068,-0.985581911,-0.724717752,-1.460418943,0.443978597,0.892898022,-0.666238104,-0.830645197,-0.074799135,-2.135509999,0.738238406,0.686321396,0.973049179,0.580524607,0.188367295,1.002588753,1.187016247,0.845132385,-0.503810603,-0.293123754,0.001052174,-0.475411761,0.417028829,0.066804826,0.831359796,-0.355802482,-0.018392753,-0.654677604,0.660333284,0.785872295,-1.258789235,-0.454986764,0.523216428,0.283471013,-0.281714358,0.964893719,0.788838927,-0.024176889,-0.11159899,0.112225965,0
1990-91,NBA,LAL,7,1.336257282,-1.336257282,0.781367025,1.690582959,-0.262707097,-0.598224323,0.509006775,0.553880744,0.771379659,-0.28416288,-0.507404115,-1.127735365,0.89563151,0.30434571,-0.116014986,1.163203905,-0.530189403,0.293246414,-0.144922217,0.416683167,-0.68851494,-0.583537986,-1.090608835,-2.253079223,0,-0.202154313,0.398774198,-0.802863751,-0.286707317,-0.158661463,-0.492149288,-0.170166405,0.44899959,-0.851811009,-2.02816651,-1.937220148,-1.258789235,-0.216450013,-1.19616913,-1.055929526,-0.179616537,-0.574550351,-1.204630873,-1.133895999,-0.647274132,-1.106401597,4
1990-91,NBA,MIA,7,-1.336257282,1.336257282,-2.057360886,-0.403258314,-0.641005313,-0.020628425,-0.854404279,-0.655697056,-0.567233814,-0.337629065,-0.364696708,0.312256244,-0.989383541,-0.55824738,0.090064266,-1.688809158,0.617435758,-0.661364257,-0.065067117,-0.83943454,0.539120189,-0.583537986,2.325828788,1.091022196,-0.809695612,-0.293123754,-0.623939579,0.244982617,-0.63857539,-0.947793476,0.884300159,-0.216575425,-0.368937011,0.068144878,1.084833251,1.028524097,0.206180983,0.379891864,-0.220301651,-0.022677681,-0.128567626,2.149081465,0.89375839,1.21609741,0.491035545,0.243969485,0
1990-91,NBA,MIL,7,0.550223587,-0.550223587,1.362015916,0.224894068,-0.309994374,-0.515710623,0.290861007,0.883765598,0.810750644,0.704961536,-0.697680657,-1.058058352,0.464770927,0.258946073,-0.239662537,1.266288714,-0.469788079,-1.615974927,-1.502458912,0.30745554,2.029819988,-1.323730464,0.048203706,0.795954423,0.017993236,-0.566032079,-1.305748763,0.768905801,0.065160756,-0.158661463,0.460777252,-0.587847578,-1.303721698,0.790967361,0.023583333,0.084878201,-0.575136467,-0.574255139,-0.499120931,-0.596706484,-0.026469805,0.017543522,0.369161074,1.738318168,0.089279188,-0.381812236,1
1990-91,NBA,MIN,7,-0.943240435,0.943240435,-0.63799693,0.643662323,-0.735579868,0.309426374,-1.3997687,-1.095543529,-1.000314643,-0.84555782,-0.269558437,0.939349364,-1.635674416,-1.193842288,-1.022763696,-1.001577095,0.919442379,-1.95289634,-0.783763014,-0.948662167,0.100679072,0.156654493,-2.473452634,-0.236782779,-1.2055468,-0.384093196,-1.277340047,1.030867393,-0.63857539,-1.06052662,0.990180886,-0.309393463,-1.040813505,0.92238963,-0.294791643,-0.211696223,-0.770465829,-0.81279189,-0.127361891,-0.328826376,0.688214944,-2.824507068,0.998677853,-0.611675241,-1.718624417,-0.464151936,0
1990-91,NBA,NYK,7,-0.157206739,0.157206739,0.587817395,0.015509941,-0.499143482,-0.825136997,0.563543217,0.004072653,-0.134152984,0.464363705,-0.459834979,-0.849027312,0.572486073,-0.512847743,-0.693036893,0.201079016,-0.711393376,0.237092845,-0.304632416,0.9628213,-0.68851494,-0.160570855,0.617609976,-0.826918324,-0.575783546,0.116238733,0.02946089,0.114001821,-0.286707317,-0.609594042,0.831359796,0.154696729,0.186091397,0.002433743,-1.214541573,-1.263187365,0.79216907,-0.454986764,-0.359711291,-0.443632137,-0.179616537,0.254381072,-0.784953021,-0.611675241,-0.714233525,-0.497087816,1
1990-91,NBA,SEA,7,0,0,-0.63799693,-0.612642441,0.635751167,-0.0825137,0.945298312,-0.655697056,-0.764088736,0.116833505,0.919669953,0.358707586,0.787916364,-0.785245561,-0.734252743,-0.486153047,0.557034433,-1.559821358,-0.743835464,0.089000287,1.679067094,-0.689279768,0.861641235,0.451708689,0.053979707,-0.566032079,-1.419383627,0.899886597,0.768896902,0.630470549,0.354896526,-0.727074636,-1.625053934,1.0538119,0.518833295,0.570181805,-0.575136467,-0.574255139,-1.428518529,-1.362078221,-1.098496928,0.372799846,0.159322148,1.3466526,-0.647274132,-0.151261076,1
1990-91,NBA,ORL,7,-0.786033695,0.786033695,-0.702513474,0.85304645,-0.546430759,0.268169524,-1.072550047,1.103688835,0.810750644,1.159424106,-1.030664606,-0.175482849,-1.204813833,0.395144982,0.790733725,-0.726684269,0.617435758,0.180939276,0.57377368,-1.440186487,-1.126956057,-1.640955812,0.780297482,0.451708689,-0.071972943,0.343662337,0.285139334,0.244982617,1.472633049,1.194136273,0.566657979,0.154696729,-0.018392753,0.330989417,0.554208292,0.543220493,0.206180983,-0.693523515,0.569686308,0.20693384,0.535068213,0.017543522,2.88722819,-0.807508025,0.691913723,0.589796225,0
1990-91,NBA,PHI,7,0.235810109,-0.235810109,0.781367025,0.434278195,-0.593718036,-0.556967473,0.018178796,0.114034271,0.141443907,0.036634228,-0.650111521,-0.732898956,0.141625489,0.6675428,0.41979107,0.888311079,-1.19460397,0.630167827,-0.344559966,-1.385572674,-0.250073822,0.579621623,-0.846577576,-1.613765717,-0.161939122,0.798509545,0.966948518,0.114001821,0.417028829,0.968669983,-1.233314375,0.758013979,0.741119805,0.330989417,-1.568291545,-1.613684412,0.889833751,0.141355113,0.662626068,0.589619708,1.198704051,-0.219294027,-0.470194631,-1.068618404,-0.312477169,-0.118325196,2
1990-91,NBA,PHO,7,1.100447174,-1.100447174,-0.186381126,-0.403258314,1.061336661,0.12377055,1.163444081,-0.655697056,-0.724717752,0.116833505,1.347792173,0.567738626,1.057204229,1.757134071,1.985993388,0.201079016,-0.107380133,1.360164222,0.893194079,1.181276554,-0.162385599,1.319814101,-0.1144838,-0.285960741,1.385479158,0.389147058,1.222626962,-0.802863751,-0.286707317,-0.045928318,-0.439208925,0.433150844,1.23772417,-0.917522144,-0.188666651,-0.13081229,-0.477471786,0.737696991,-0.592060691,-0.252289202,-0.383812179,-0.337712801,0.369161074,-0.285287268,1.294548258,0.194565665,1
1990-91,NBA,POR,7,1.72927413,-1.72927413,0.458784308,1.481198832,1.061336661,0.556967473,0.563543217,2.093343398,1.519428365,1.667352861,0.206132919,-0.291611205,0.680201218,0.894540981,1.28532393,-0.383068238,0.436231785,1.079396378,1.052904279,1.508959434,0.188367295,-0.266312638,-0.033140047,0.451708689,1.511431808,-0.384093196,0.427182914,-1.195806139,2.176369195,1.983268285,0.143135072,-0.680665617,-0.076816796,-1.114655548,0.306583311,0.165762135,1.182827795,-0.932060266,-0.266771531,-0.52016931,0.126676927,-1.048225449,-0.994791947,0.628599058,1.428467044,-0.052453436,3
1990-91,NBA,SAC,7,-1.257653913,1.257653913,-0.831546561,-0.193874187,-1.775899963,-0.845765422,-1.181622931,0.333957507,-0.055411015,1.587153584,-1.934478182,-0.918704325,-1.52795927,-1.148442651,-0.899116145,-1.104661904,-0.892597348,-1.279053514,-1.462531362,-0.238682593,-0.776203163,1.108330536,-0.439858811,1.041844234,-1.727350638,-1.384757054,-1.618244639,-0.278940567,-1.342311537,-1.28599291,-0.227447471,-1.237573847,-1.303721698,-0.391833065,1.261708238,1.325098522,-0.379807104,0.260623489,0.802035707,0.742694055,-0.741154554,-0.100875252,0.264241611,-0.024176889,-0.446395954,-0.464151936,0
1990-91,NBA,SAS,7,1.100447174,-1.100447174,-0.767030017,-0.822026568,0.11559112,-0.412568499,0.727152544,-1.425428383,-1.394024489,-1.112888743,0.729393411,0.358707586,0.464770927,0.758342073,0.873165426,0.063632604,-0.107380133,1.753239204,1.172686928,0.744366047,-0.337762046,1.848523014,1.26836,-0.040070931,0.143945887,-0.702486242,0.484000346,-1.719729323,1.472633049,1.645068851,-0.545089652,-0.866301693,0.069243311,-1.640344626,-0.365541638,-0.319541469,-0.379807104,-0.335718388,-0.73147033,-0.711512244,-0.639056732,1.438568818,0.054402685,-0.415842457,0.892791901,-0.612363396,1
1990-91,NBA,UTA,7,1.021843804,-1.021843804,0.974916656,2.109351214,-1.01930353,-1.54713187,0.945298312,-0.545735438,-0.606604798,0.223765874,-0.792818928,-1.383217747,0.841773937,1.121539163,0.914381276,0.853949476,-2.040222509,0.517860689,-1.023328313,1.235890367,-0.513138493,0.262396275,-0.1144838,-0.630206476,-0.413844424,-0.975394567,-0.481895999,-0.999334945,0.768896902,1.081403128,-0.703910742,-1.098346789,-0.777905312,-0.851811009,-0.577791621,-0.643077205,0.79216907,-0.693523515,-0.68500045,-0.788049418,-1.047448017,-0.219294027,-0.260355705,-0.481120052,0.758873116,-0.925254257,2
1990-91,NBA,WSB,7,-0.864637065,0.864637065,-0.4444473,-1.659563078,-0.026270712,0.288797949,-0.472649183,-1.755313238,-1.433395473,-3.224803038,0.776962546,1.194831746,-0.558522958,-1.511639742,-1.31127465,-1.207746713,0.194626488,-0.099828568,0.094643082,0.362069354,-1.21464428,0.47387984,0.454922471,0.156640917,-0.881668555,0.025269291,0.45559163,-0.540902159,-0.990443464,-0.384127752,-1.127433649,0.154696729,0.565847676,-0.523255335,0.05895833,0.003994267,0.596839708,1.214770492,0.430276668,0.742694055,-1.047448017,0.372799846,0.788838927,-0.481120052,-0.982071096,0.013418325,0
1989-90,NBA,ATL,6,0,0,1.040322225,-1.957085678,0.103743114,-0.445725512,0.594408813,-0.720854605,-0.722182769,-0.292172584,0.448404837,0.012070939,0.476750313,0.761983907,0.865464759,0.020082015,1.085248277,-1.480213767,-0.416296708,-1.200535225,0.158671634,-0.799305254,-0.421847919,-0.29966105,0.300309299,0.185549875,-0.665088599,1.53246404,0.050430498,-0.113605941,0.503558121,0.181346059,-0.702803076,1.585752155,-0.149761907,-0.302272711,0.629920988,0.146954323,-1.052496634,-0.776076949,0.795476904,-0.398855592,-0.565685426,-0.171508124,0.426507265,0.105237312,0
1989-90,NBA,BOS,6,0.7858628,-0.7858628,2.141839877,0.237017297,1.154142133,0.013829193,1.224906755,-0.931266219,-0.76711119,-1.12037834,1.492105751,0.384545635,1.255314348,0.007355058,-0.766444276,2.324491686,-0.542624135,2.096268641,1.258685347,2.099680847,-1.677385855,0.45178123,-0.57073542,-1.570124838,0.598410444,0.185549875,0.744357879,-0.818475059,-0.221894184,0,-0.527190839,0.230804074,0.842727667,-0.869605981,-0.894630345,-1.071406413,0.707938726,-0.935163892,-0.528190193,-0.902815321,0.287124799,0.537587971,-1.202081529,-2.587535569,-0.484338753,-0.208153215,1
